subjid,date,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-0_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-400_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.doublecue,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.invalid,loc-con-1_flank-con-1_cue-int-800_cue-cond-trial.validspatial,loc-con-1_flank-con-1_cue-int-NaN_cue-cond-trial.nocue,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-0_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-400_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.doublecue,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.invalid,loc-con-1_flank-con-2_cue-int-800_cue-cond-trial.validspatial,loc-con-1_flank-con-2_cue-int-NaN_cue-cond-trial.nocue,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-0_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-400_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.doublecue,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.invalid,loc-con-2_flank-con-1_cue-int-800_cue-cond-trial.validspatial,loc-con-2_flank-con-1_cue-int-NaN_cue-cond-trial.nocue,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-0_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-400_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.doublecue,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.invalid,loc-con-2_flank-con-2_cue-int-800_cue-cond-trial.validspatial,loc-con-2_flank-con-2_cue-int-NaN_cue-cond-trial.nocue
51,80717,592.25,508.5,633.3333333,482,729,511.2727273,562.25,528,506,547.25,602,958.6666667,708,667,763,628.5833333,678.5,720.25,616.75,760.8181818,611.5,601,544,606.75,738,464.4166667,611.75,658.25,479.5,642.5,752.5,727.6666667,802.1111111,739.6666667,777.6666667,597.5833333,639.6666667,708.5,571.8181818,749.2
53,80717,nan,732.5,nan,568,nan,557,615.5,625,537.5,839,nan,1305,1007.75,788,nan,823.6666667,nan,nan,837.3333333,677.6666667,1006,nan,841.5,nan,nan,638.6,838.5,1359,688.4,729.25,986,nan,1196,nan,1069.5,729,553,855.5,917.25,824
54,80717,496.5,89.5,476.8333333,297,nan,304.3,334.5,483,107.4285714,287.3333333,621.5,nan,133.25,105,83.33333333,111.75,259,634.5,326.3333333,150.8333333,164.3333333,249,203.875,218,nan,150.1428571,462,44,287.7142857,269.1666667,nan,63,33,524.3333333,279,232.7142857,210.3333333,54,338.8,203.75
58,80717,499,508.25,567.7,498.5,615.6666667,471.5,497.6666667,624,568.75,616.1111111,416,801.3333333,670.3333333,529.6666667,352,598,633.5,510,568.6666667,795.1666667,608,715.3333333,506.2857143,518.3333333,578.6666667,496.7,729.25,579.5,492.8181818,552.6,nan,nan,633.5,597,755,527.3333333,454,443,457,1316
60,80717,466.5,462.3333333,789.6,501,324,77,129,638,667.75,559.75,679.5,954.5,616.1666667,651.5,584,625.1666667,315,553,514.6666667,704.8,nan,1033.5,736.3333333,nan,145,97,696,64,513.75,603,nan,224,674.5,nan,169,1216,436,nan,nan,1690
68,80717,605.5,741,811.6666667,583.25,809.25,669.8181818,865.3333333,744.5,748.4166667,674.8181818,825.25,952,860.75,804.3333333,847.6666667,681.7777778,654.25,930.6666667,718.8181818,900.0909091,853.5,736,673.6666667,638.5,1093.5,534.5,577,703.6666667,568.6666667,796.3333333,862.3333333,926,741.3333333,750.5,1015.75,718.6666667,708.5,833.6666667,721.8333333,894.2
69,80717,699,652.25,795.4545455,769.75,822,685.2727273,625.75,821.25,714.9166667,648.8333333,793.5,1044.5,792.6666667,980,1069.25,766.8333333,928.25,957.5,769.5,776.5833333,808.25,703.25,666.75,766.25,901.75,672.3333333,761.75,699,633.1666667,749.7272727,881.6666667,777,750,697,799,746.5833333,802,828.75,747.8333333,918.8333333
70,80717,511,nan,575.6666667,nan,513,529,nan,nan,nan,816,nan,796,777.5,1086,nan,1341,429,nan,486,981,562.6666667,539,653.8571429,595,604,571,736,730,612.1428571,641.25,nan,663,740,nan,nan,642,504,nan,nan,604
73,80717,855.5,896,888.1818182,779.5,882.75,790.3636364,958,1043.75,795.5833333,871.3333333,1096.5,1314.333333,964,1083.75,1142.333333,829.9166667,1042,1069.25,952,1007.583333,1006.25,1007,842.25,843.25,901,857.3333333,815,1042,807.4166667,979.9166667,1315.5,930.25,1044.272727,991.75,979.25,846.0833333,941.5,986.25,951.3333333,1044.833333
76,80717,527.75,676.5,693.9166667,552.25,752.25,554.6363636,708.5,726.5,580.3333333,588.5454545,905.75,1085.25,848.8181818,951.25,939,822.25,687.5,902.5,723.0833333,815.5833333,571.5,697.5,567.9166667,676.5,779.75,512.4545455,567.75,659.75,475.4166667,712.8333333,935,788.25,778.6666667,761.75,1023.25,758.8333333,714.25,907.5,706.0909091,874
77,80717,490.5,581.5,583.25,466.75,650.5,516.5454545,494.3333333,614.25,497.3333333,541.0833333,630.25,831.5,593,632,756.3333333,511.6666667,527,635.5,557.4166667,651.5,526.25,550.75,514,564.5,703.25,459.1666667,556.75,562,449.3333333,600.8333333,700.75,548.25,605.3636364,604,668,604.6666667,542.75,770.25,521.1666667,661.8
82,80717,488.5,nan,516.875,48.33333333,nan,83.71428571,nan,970.5,nan,725,607.5,nan,606.2857143,681,424,116.1666667,nan,nan,182,888.5,nan,497,nan,nan,46,nan,650.5,nan,nan,nan,499,774,nan,91,54,32,nan,384,nan,125
87,80717,640.5,579.75,631.4166667,623,643.75,533.7272727,555.5,725,524.5833333,565.3333333,663.5,775.5,644.7272727,741.75,697,556,639.5,846,618.0833333,643.4166667,601.25,560.5,599.6666667,524.75,737.25,487.3333333,599.5,607,551.3333333,652,753.75,627,713,648.75,881.3333333,565.7272727,607.25,741.5,556.3333333,760.75
89,80717,541.5,524.25,578.5833333,458,601.25,535.1818182,546.75,561,477.75,557.5,556.3333333,735.6666667,580.4166667,634.3333333,699.75,467.1818182,571.25,642.25,505.8333333,582.5454545,542.75,487.75,500.5,542.75,596,456.1666667,515.5,551.75,463.1666667,534.0833333,614.6666667,598.5,573.8181818,573.25,623.25,518.6363636,568.25,612,533.25,603.8181818
92,80717,1085.5,825,1111.181818,812,1084.25,917.0909091,937.25,857.3333333,1022.166667,962.1666667,1328.666667,1182.333333,1179.583333,1006.666667,1195.5,1178.583333,1149,1097.5,1046.6,1088.8,1002.75,1137.75,948.8333333,890.25,1167.5,908.25,694,1051.5,873,967.5454545,1293.5,1093,1073.416667,1088.75,1158.75,1042.1,1050.25,1223,1019.833333,1174.666667
93,80717,548.75,485.75,721.3333333,583,689.25,604.5454545,814.75,693.5,706.0909091,584.3333333,785.75,972,792.2727273,710.25,959.5,620,725.5,909.75,691.5454545,822,623.25,493.6666667,610.4545455,557.75,692.75,531.0909091,681,727.75,572.2727273,731.75,827.5,741.75,659,815.75,885,616.4545455,624,727.5,710.1,759.75
95,80717,760.75,1010.25,829.2727273,773,700,705.5454545,742.25,902,798,1056.25,949,1422.5,950.6666667,886,1044,826.25,756.5,770.75,922.3333333,868.3333333,1135.333333,779.25,810.1666667,878.25,877,724.25,795,1052.5,701.9166667,923.9090909,1001.25,797.25,1071.636364,811.5,1007.75,825.6666667,800.75,911,893.1666667,1075.454545
101,80717,742,766.75,742.1111111,594.5,772.75,615.6,709.25,790.75,782.75,810.3333333,890.25,1053.25,890.1818182,798.75,938,721.3636364,794.5,904.6666667,767.75,789,826,707.25,800.2,706.25,721.3333333,650.2727273,743.5,786.25,675.5,822.0909091,979,990.25,832.2727273,835,877,768.5,684.5,840.6666667,791.9166667,784.5454545
102,80717,488,598.6666667,653.6666667,571.25,520,617.0909091,532.25,758.75,546,568.75,728,1153.333333,816.375,792.6666667,738,728.8888889,660.25,733.75,706.3,691.6363636,537.75,674.5,552.8888889,602.3333333,565.75,696.3,582.75,650.25,553.5,714,762.75,713,753.9,677,726.75,749.2,657.6666667,722.5,658.1818182,730.9
103,80717,620,733.5,598.2,550.75,751,569.0909091,608.5,710.75,494.8333333,638.1666667,728.25,1239,773.3333333,622,900,655.4545455,724.5,824.75,689.3,772.2727273,704,587.5,674.8181818,651.6666667,861,630.6666667,717.25,725.3333333,592.6666667,657.8181818,910.25,608.5,903.0833333,658.75,888.5,643.3636364,675.25,762.25,622.8333333,980.4545455
104,80717,549.75,445.5,563.9090909,453.75,528.75,490.9,629.75,583.5,509.75,553.5833333,632.5,nan,738.6666667,640.6666667,821.5,594.9090909,524.3333333,690,685.375,658.125,511.75,516.25,503,558.25,641.75,450.9090909,491.5,546,464.7272727,581.6363636,526,537.3333333,625.25,619,671.5,613.75,624.6666667,685.3333333,580.2222222,660.6363636
106,80717,639.75,652.5,698.4166667,547,730.25,600,672.3333333,844,617.1666667,692.3333333,788.5,998.6666667,691.1428571,718.25,925,687.7272727,741,880.6666667,763.2727273,830.1666667,717.25,714,643.4166667,606,789.25,651.1666667,609.5,844.75,543.9166667,701.9166667,892,726.75,766.1818182,754.3333333,837,727.9090909,754.5,753.3333333,697.4166667,845.8181818
113,80717,690,649.5,666.9166667,648,773,625.2,578.6666667,710.5,557.4166667,648.25,802,906.25,756.75,700.5,956.75,687.75,655.25,772,671.5833333,755.4166667,636,684,648.4166667,641,678,532.4166667,565.75,641,553.5833333,704.9166667,847.75,704.5,763.4166667,621.3333333,791.75,695.9166667,542.75,870.75,607.3333333,725.3636364
116,80717,888.25,732.25,1083.909091,815.25,912.25,823.8181818,786,1157.25,853.4545455,833.0909091,985.5,1110.666667,1051.75,1104,1231.75,987.4166667,976.3333333,1208,869.5,1121,969.25,1019.25,815.4545455,1091.25,877.5,848.3636364,875.6666667,1007,806,982,1273,832.25,974,848.5,961,1115.636364,932.6666667,925,958.6,1154.7
117,80717,656.5,755,698.6666667,496.75,754.25,607,707.5,765.75,621.6666667,673.0833333,784,914,791.5,903.75,951.75,719.5,718.25,868.75,741.25,754.2727273,589.25,653,682.75,785.25,920.75,653.6666667,680,772,528.4166667,758.8333333,923.25,883.5,837.9166667,688.5,855.75,831.0833333,774.5,1021,714.4166667,893.1818182
120,80817,635.75,722.75,774.3333333,653.25,746.25,640.6363636,685.25,696.25,617.2727273,739.0833333,948.5,1011.25,888.5833333,842.25,932.5,807.6363636,732.25,900,827.25,828.2727273,759,824.5,758.5,737,762.75,679.25,659.75,758.25,633.9166667,774.3636364,977.3333333,796.25,841.6363636,798,891.6666667,779.9166667,800.3333333,851.25,811.4166667,881.7
128,80717,572.75,670.5,724.9090909,540.3333333,740.25,609.9090909,658.25,692.25,564,656.3333333,806,865.5,767.25,869.25,862,744.0909091,735.25,848.25,686,789.8333333,594,710,659,642,884,647.8333333,666.75,763.5,561.9166667,806.7272727,786.6666667,812.5,825.0833333,755.5,682.5,814.5833333,776.75,781.5,736.2727273,854.25
129,80717,710.75,623.5,592.4166667,559,688.5,616.1111111,498.6666667,639.25,586.0833333,575.1666667,729.25,1008,698.6666667,723.25,887.75,663.3636364,744.5,813.5,649.9166667,701.1666667,689.5,634,557,827.5,772,578.5833333,554.5,896.3333333,497.8181818,712.2727273,795.75,598.3333333,727,714.25,718.75,675.3333333,688.25,745,634,840.3
131,80717,570,624.3333333,778.7272727,606.75,738,686.1818182,699.25,823.5,670,665.5,797.25,930.3333333,724.4166667,701.5,1017.666667,703.5,720.6666667,898.3333333,734.9166667,796.6666667,604.3333333,701.75,615.25,717.25,723,640.8333333,740.75,650.5,573.1666667,667,824.6666667,746.25,725,688.75,944,743.5454545,620,788.25,644.9166667,838.6666667
133,80717,564.25,626.75,611.5833333,449.5,696.5,542.0909091,560.75,607.25,528.8333333,540.0833333,810.75,1020.666667,658.75,835.6666667,861.5,634.2727273,623.5,734.75,619.0909091,696.2727273,615,546.5,548.8333333,536.5,674.25,515.8333333,599.5,673.25,469.3333333,614.25,809.25,649.5,785.5454545,798.25,925,699.8333333,677,725.75,574.6666667,708.75
141,80717,722.75,841.25,749.1666667,685,819.5,671.7272727,670.5,834.25,694.75,719,831,1027,798,691.25,957.75,762.5833333,774.5,868.75,763.5833333,833,779.75,691,700,732,763.5,635.9166667,731.75,741,664.7272727,812.25,940.5,793.75,832.5833333,813.25,884,747.1666667,768.25,793,807.1666667,900.6666667
143,80717,627,625.75,802.75,579,773.25,743.4545455,801.25,761.75,750.4166667,762.9166667,785.25,976.25,759.5833333,888.25,870,715.3333333,720.25,769,769.0833333,779.5833333,765.75,709.25,733.8181818,668.5,833.5,592.8333333,711.6666667,873.25,630.8333333,773.75,786,695.75,800,673.5,856.5,849.9166667,746.5,899.5,766.4166667,832.1818182
144,80717,587.25,614,596.4166667,559.3333333,761.25,561.5454545,650,637.75,562.75,686.75,727.5,769.3333333,734.5833333,759.5,858.25,700,640.25,903,682.7,704.0833333,795,642.5,675.9166667,644,641,628.1818182,710.5,698,514.6666667,719.5833333,764,704,712.9090909,689.25,792.6666667,672.2857143,713.75,792.25,655.8,756.8
146,80717,497.25,569.3333333,625.8333333,728.25,558.3333333,532.2,524.5,793.75,502,543.4166667,591.75,727,628.5833333,673.75,653.75,558.2727273,513.6666667,627.75,581.4545455,625.0909091,547.5,536.5,588.9166667,623.25,572.25,473,523.25,536,467.6666667,564.3333333,676.5,570.5,633.9090909,603.5,664.25,623.8,505.25,578.3333333,555.6363636,627.8333333
148,80717,368,369.6666667,345.125,292.25,359,338.5555556,417,395.75,369.7,386.75,365,389.6666667,419.6,356,339,385.6363636,335.3333333,357,317.75,411.8,nan,334.5,nan,396,442,nan,766,nan,384,559.5,nan,nan,392,411,nan,530.6666667,nan,327,348.6666667,nan
149,80717,842.25,625.75,755.1666667,548.75,656.25,586.2,631.25,756.75,578.4545455,602.8181818,955,1059.25,769.2727273,897.5,976,681.75,731,862.75,724.75,791.8888889,715.5,690.25,683.3333333,644.5,1006.25,545.0833333,636.5,790,570.8181818,784.5833333,714.6666667,823.25,792.7777778,622.25,929.25,723.4545455,796.6666667,861.5,706.4545455,836.2
151,80717,611.6666667,101,775.3333333,985.3333333,579.25,604,476.6666667,1091,599.7142857,580.1,933,855,732.3333333,512,618,328.25,628.3333333,1337,965.8333333,489.25,898.3333333,574.3333333,690,915,1014.5,529.625,792,269,623.8571429,660,340,500,627.6666667,691.5,426.5,326,533.6666667,217.5,481,308.25
154,80717,838.25,860.75,915,749,794,848.8181818,779,858.75,732.75,781.0833333,1094.25,1006,1007.166667,1107.25,1003.666667,911.8333333,876,1183.75,1037.916667,1014.25,705.75,680.75,801.5833333,925.25,786.5,753.25,740.25,1063,733,772,1051,905.5,966.9090909,829.75,923.25,833.25,973.5,946.75,853.5833333,907
155,80717,806.75,1006.5,779,602,868.75,742.3636364,762.5,813,702.75,807.5,978.25,1181.5,878.4166667,784,1042.75,682.6666667,813.75,1038,712.0833333,809,975.75,804.5,843.0833333,754.75,924,711.6666667,843.25,842.25,670.75,846.25,926.25,822.75,934.6666667,862.75,1059.5,808.75,846,943.5,848.25,960.0833333
158,80717,537,508,603.9090909,452.5,652.75,516,725,637.5,541.9166667,585.1666667,653,959,653.125,624,676,576.9090909,730.75,603.6666667,610.3,673.4,633,551.75,538,543.5,649.75,542.7272727,622.25,1050.5,479.7272727,586.5454545,926,529.6666667,751.1,752.25,796,644.75,607.5,719.6666667,623.125,751.4
160,80717,644.5,633,671.8181818,528.5,703.6666667,592.1818182,500.6666667,814,600.7272727,613.5833333,862.75,941,813,836,887.5,646.7272727,713.75,733.3333333,746.8,856.2727273,634.25,687.25,616.9090909,588.6666667,771.3333333,551.5,681.5,776,552,792.5,816.6666667,932.5,800.3,1030.333333,984.3333333,788.2727273,808.5,880.75,629.25,958.2727273
162,80717,647.25,709.25,763.3,732.3333333,711.5,772.2,849.5,584.75,630,645.1666667,822.3333333,1004,734.3,816,762.3333333,700.3333333,778.25,951.5,754.5,766.7,894.75,618.3333333,756.6,617.3333333,906,611.3636364,742.5,752,634.9090909,879.1,770,825.6666667,867.5454545,699,1068.5,821.2,648.6666667,793.3333333,775.6363636,1028.333333
163,80717,612,761.25,695.4545455,536.75,708.5,574.1818182,817.75,687.25,575.7272727,630.8333333,718.75,909.25,796.4166667,971,897.5,636.75,679.75,876.3333333,769.6363636,804,614.75,561,655.4166667,726.25,752,545.75,632.25,719,542.5833333,713.2727273,904.75,693.5,790.5833333,718.5,878,654.5833333,588.75,877.6666667,632,804
176,80717,496.25,519.5,520.0833333,438.25,499,490.8,478.5,559.25,516.5,461.5833333,701,684.25,617.9090909,632.6666667,683.25,528.6363636,565,648,498.6363636,660.9090909,521.75,569.25,571.5833333,512.25,610.5,425.75,481,575.5,438.5833333,567,660.5,653,617.8333333,522.25,779.3333333,610.9090909,548,658.5,600.8333333,724.5454545
178,80717,523.5,546.25,617.4545455,557,866.3333333,630,619,608.5,652.8181818,619.3,791.25,768.25,799.4,858.75,734.75,635.3333333,629,942,674.9090909,804.9166667,642.5,663.6666667,643.6363636,824.6666667,749.5,764.8888889,603.3333333,930,603.7,764.5454545,604,653,766.8333333,734.5,974.75,708.3333333,781.5,832.25,684.625,837.3333333
181,80717,584,521,697.25,518.75,558.25,637.2727273,615.6666667,678.5,560.6666667,542.9166667,702.3333333,761.6666667,701.4166667,695,743.25,627.5833333,621.75,628.5,681.6666667,694.6363636,594.75,656.3333333,549.1666667,583.5,571.25,532,453.5,578.25,501.3333333,634.4,710.3333333,661.25,714.6363636,676.25,697,674.3333333,563.3333333,710.6666667,671.8181818,771
186,80717,616,650.6666667,741,537.3333333,908,672.375,572.3333333,1035,835.3333333,692.7777778,709.6666667,nan,936.6666667,948.6666667,1432,702.2222222,635.5,916,863.7142857,931.4285714,756.6666667,857.3333333,594.625,784.5,989.3333333,593.5,711,736,578,784.4444444,677,654,781.6666667,748,1023,764.8571429,825.6666667,825,680.1666667,805.1666667
190,80717,432.6666667,411.25,459.875,354,451.6666667,378.8,501.6666667,483.75,433.3,394.5,426.6666667,608,410.5555556,386.25,405,442.0909091,468.3333333,399.6666667,577.1666667,471.3333333,nan,486,nan,366,nan,nan,nan,nan,498,341.5,nan,nan,452,428,nan,356.5,nan,390,380.5,nan
198,80717,602.5,776.5,805,734,815.75,752.7272727,740.25,712.5,814.25,769.6666667,873.5,872.6666667,945.3333333,984,988.75,911.8333333,880.75,948.6666667,848.75,863.5,710.5,734.5,750,879.75,743.5,705.4166667,737,751.75,654.5,870.5,1070,790.25,904.7272727,744.25,852.5,833.1818182,622.75,905.75,860.9090909,941.1818182
203,80717,579.5,606,735.5,606.5,671.75,622.3636364,502.25,625.25,566.6666667,607.8333333,675.25,900.25,721.5,646.25,774.75,636.9166667,612.5,791.3333333,620.25,650.0833333,849.25,612,649.9166667,708.75,818.75,581.1666667,689,663.25,511.75,666.4166667,742.3333333,664,687.0833333,779.75,772.5,616.9166667,678.5,747,545,702.0833333
206,80717,504.75,483,506,469.5,559,489.7,475,621.5,464.1818182,504.1666667,782.5,800.5,621.4,870.3333333,750,544.75,561,601.5,524.8888889,620,546.75,490.75,497.3636364,547.5,570,484.1666667,506.25,581.75,444.4,592.9,692.5,502.6666667,614.25,555.6666667,1091.5,557.5,775.6666667,614.6666667,502.1111111,647.4285714
210,80717,462.6666667,546,566.9090909,611.25,524.3333333,544.4,613.5,632,542.9166667,589.9166667,715.5,829,863.6,970.6666667,1273,719.2222222,679.75,615.25,758.5714286,642,510.75,582.5,671.1,863,734,620,730,870,514.7272727,670.5,880,543.6666667,800.1666667,672,798.5,679,636.6666667,789.3333333,657.3,807.75
211,80717,nan,960,1665,773,nan,794,806,1206,782.5,732.5,nan,1171,1117.5,1093,nan,1145,nan,nan,967.5,1068,nan,nan,925.5,1051,nan,845,701,987,716,826.6666667,1056,nan,932.3333333,nan,1566,942,nan,1222,1059,1147.25
220,80717,753.3333333,822.5,744.4545455,695.25,775,739.9090909,752,749.5,727.3636364,692.0909091,811.6666667,733,752.625,847,982,771.2727273,699,670,834.5,771.3333333,765,656,665,762.6666667,769.75,621.4545455,676,808,621.7272727,729.0909091,840.5,773.5,830.5,817.25,672.5,808.125,772.75,873.75,674.3,851.7
221,80717,539,531.25,583,470.5,684.5,509.5454545,540.25,572,516.4545455,530.9166667,638,858,686,737.3333333,676,591.4,506.3333333,673,638.7,650.1666667,544.75,572,564.4545455,685,639.3333333,524.25,494.6666667,693.75,521.5454545,675.1818182,840.6666667,659.5,689.2222222,709.3333333,693.3333333,595.2,572,605,576.2,679.3
227,80717,458.5,512.75,629.4,503.25,476.3333333,462.5555556,483.6666667,551,436.3333333,485,nan,748,611,583,386,460.75,390,469.5,457.1666667,441,560.75,489.3333333,514.5454545,426,521.25,436.1666667,447.5,499,437.0909091,505.2222222,nan,615,613,329,nan,545,438,nan,505,322
233,80717,581,756.25,576.9166667,477.5,617.25,554.0909091,598.75,634.6666667,543.9166667,568.1666667,791.6666667,676.3333333,745.9166667,825.6666667,782,682.0909091,697.75,827.3333333,717,791.6,550.75,574.25,617.8333333,585.25,818.5,486.7272727,574.3333333,671.75,513,725.1818182,760.5,633.5,667.7272727,653,859.75,734.7,704.6666667,852.6666667,674.8181818,754.3
244,80717,606.3333333,740.6666667,554.8,745,529.5,253,337,495,803,598.6,650,469.3333333,507.4444444,761,565,537.6666667,526.6666667,1372,682,658,nan,237,404.2,708,56.5,358,275,60,618.3333333,463.3333333,858.5,568,563.6666667,nan,126.5,1325,1058,319,895.5,505
246,80717,595.5,462,368.5,179.3333333,343.6666667,507.875,721.25,594.5,402.4,333.5,163,nan,408.1428571,416,nan,341.25,294.6666667,366.5,492.75,469.4285714,306.5,213.3333333,480.8333333,154,187.5,43,69,nan,516.4,494,440.6666667,429,758.5,nan,nan,387.3333333,593,450,402,322.25
252,80717,593.25,470,533.2727273,479.25,444.3333333,477.4545455,500.75,466.25,438.1818182,460.5,719,775.3333333,564,552.25,584.25,474.6666667,459,579.25,455.4545455,512.3636364,553.5,469.75,531,523,480,441.0909091,522,489.25,412.1666667,519.3636364,561.5,604.5,571.5,539.75,629.3333333,511.5,560.5,539.5,487.5,592.4
255,80717,615.5,663.5,739.4166667,580.25,703,733.9090909,680.25,804.25,704,668.9166667,751.5,898.3333333,946.9,1131,1042.5,819.8181818,754.75,1020.25,648.6666667,909.75,624.75,696.5,649.25,627.5,711,554.1666667,553.25,722.25,567.5454545,740.2727273,1021.75,869.25,811.7,858.25,911.3333333,781.4545455,763,828.25,813,814.1666667
257,80717,524.6666667,611.25,617.6,460.75,603,565.7777778,533.5,505.75,551.4,521,780,640.3333333,658.1818182,759,475,533.4,554.6666667,646.5,588.2222222,634.3,632,728,579.1428571,527.3333333,646.5,570,567.25,551.3333333,634.0833333,650.2727273,686,593,583.7142857,749,780,585.6666667,572.25,631,680.25,641.8
258,80717,451.25,439.25,557.8181818,404.6666667,545.5,475.375,517.5,579.5,478.2222222,460.6666667,nan,529,362.5,479,440,438,528.5,379,517.25,452,455,472,463.4545455,487.75,530,444.8,475.3333333,528.3333333,450,511.7777778,nan,433,453,415,656.5,477.5,483.5,572,460.6666667,476.5
262,80717,655.75,630.75,695.0909091,603.75,704,609.9090909,638,690,595.25,641.75,744.25,678,769.1,767.25,779,655,673.5,729.5,684.5,747.7777778,642,652.6666667,654,664.25,734,566.1666667,587.75,646,576.0833333,681.75,829,682,737.9,658.25,825,662,677,811.3333333,642.5,771.6
263,80817,698,669,807.5833333,608.75,749,551.9090909,825.25,716.25,689.8333333,657.3333333,934,1014.25,829.75,774.6666667,895.75,807.5,857.25,835.75,738.8181818,782.9166667,820.5,783.75,788.5833333,745.25,835.5,687.1666667,697,795.5,638,810.5,958.5,923.6666667,852.5833333,868.75,844.5,801.25,767.75,776,877.25,837.1666667
265,80717,509,493.5,553.8333333,435.75,650.5,483.1,449.3333333,566.25,485.4166667,447,648.25,705.6666667,629.1,673.75,705.25,493.7,544,642.5,487.5,664.4,528,604,490.9166667,439,580.25,419.1666667,452.5,517.25,433.3333333,516.8333333,552.5,568.5,626.2222222,606,683.6666667,529.8333333,569.25,648.25,513.3333333,649.125
266,80717,467.5,460,532.5,462.25,505.6666667,461.5454545,478,557,454.1666667,487.9090909,654.6666667,nan,564.2222222,629.5,638,528.3333333,457.3333333,543,502.9090909,550.75,448.5,488.75,495.9166667,543.25,523.5,409.8333333,450.5,516.25,423,507.0833333,572,584.5,530.875,530.5,580.5,545.1818182,495.25,572,490.3636364,534.3333333
267,80717,432.5,486.5,490.75,490.25,615,400.7,604.3333333,699.75,428.4166667,519.9090909,637.5,746.3333333,589,598.3333333,669.5,499.9,569.6666667,639,464,581.6666667,441.75,444.3333333,462.25,423.5,532.5,382.8333333,449.25,558.25,395.1666667,471.3636364,654,667.25,598.375,521.6666667,728,538.1111111,531.5,782.3333333,570.2727273,659.8
273,80717,609.3333333,534.5,505.375,515.75,547,348.5,427,512.5,454.8,556.5833333,778.5,696,453,662.3333333,482.3333333,492,453,713.5,483.375,644.25,nan,409,nan,755,nan,nan,nan,nan,537.5,533.5,nan,1366,522,nan,208.5,436,nan,331.5,618.5,1170
274,80717,605,663.25,679.4545455,562,650.25,530.2,670.5,703.5,596.25,576.0833333,757.25,899,660.3333333,691.25,725,661,606,690.75,616.9,763.2,764.25,589.75,616.75,661.75,784.25,501.5,743,751.75,486.75,701.3333333,670.25,706.75,727.4,730.75,780.75,601.8333333,646.25,691.5,616.9,769.9166667
278,80717,507.75,542.5,601.8333333,538.75,697.75,547.1818182,462.6666667,653,500,528.9166667,833.6666667,817,708.3636364,836.25,696,574.3333333,523.75,690.3333333,511.3333333,628.7272727,499.5,512,611.6666667,533.75,678.5,551.5,486.5,609,449.8333333,637.5454545,741.5,604,648.5833333,644.25,732.3333333,588.1666667,558.25,735,535.5,676.9090909
281,80717,493.3333333,562.5,592.3333333,542.75,651,482.6,531.3333333,646.75,511.1666667,648.5454545,695.25,792.25,630.5833333,605.25,630.3333333,586.5,576.5,621.25,702.3636364,609,687.75,536,568.8333333,562.5,632.25,452.5,524.25,574.75,486.3333333,596.1666667,678.5,735.5,647.5,599.5,717.5,603.3333333,568.75,642,517,767.3333333
285,80717,483.25,502,559.2,565.3333333,515.5,590.375,598,572,432,521.875,505,nan,598.4,479,556,586.8,399.5,492,534,532,565,581.6666667,509.8888889,479.3333333,nan,463.5,489.6666667,572.75,542.5555556,550.3333333,nan,432.6666667,501.75,494,613,612,432,nan,452,nan
